ConceptA(x),"Predicate(x,y)",ConceptB(y),Probability
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/mouth,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/governmentType,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/charti,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/narrated,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/ground,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/premiereDate,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/callsignMeaning,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/company,http://dbpedia.org/ontology/Place,8.18E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/recordedIn,http://dbpedia.org/ontology/Place,0.006467984
http://dbpedia.org/ontology/Work,http://www.w3.org/2002/07/owl#differentFrom,http://dbpedia.org/ontology/Place,0.000102192
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/literaryGenre,http://dbpedia.org/ontology/Place,2.83E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/recLocation,http://dbpedia.org/ontology/Place,0.000194951
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/launchSite,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/publishingCountry,http://dbpedia.org/ontology/Place,0.000710629
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/distributor,http://dbpedia.org/ontology/Place,7.55E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/represented,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/presenter,http://dbpedia.org/ontology/Place,3.30E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/shipHomeport,http://dbpedia.org/ontology/Place,1.41E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/sections,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/hqLocationCity,http://dbpedia.org/ontology/Place,3.14E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/stateOfOrigin,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/owner,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/narrator,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/symbol,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/released,http://dbpedia.org/ontology/Place,2.83E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/range,http://dbpedia.org/ontology/Place,7.86E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/available,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/founder,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/releaseLocation,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/b,http://dbpedia.org/ontology/Place,1.26E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/star,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/screenplay,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/borough,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/previousSeries,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nextsupcity,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/waterBodies,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/award2pub,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/seat,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/formedBy,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/group,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/largestCity,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/based,http://dbpedia.org/ontology/Place,0.004334524
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/genre,http://dbpedia.org/ontology/Place,0.000223251
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/terminusB,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/locationCountry,http://dbpedia.org/ontology/Place,7.07E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/locationSigned,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/homeStation,http://dbpedia.org/ontology/Place,2.20E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/platforms,http://dbpedia.org/ontology/Place,9.43E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/language,http://dbpedia.org/ontology/Place,2.83E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/auxc,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/terminus,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/musicBy,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/exchanges,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/areasServed,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/section,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/services,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/formerSeat,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/localAuthority,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/charth,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/mediaType,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/voice,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/nearSw,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/upperGsspLocation,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/state/province,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/producer,http://dbpedia.org/ontology/Place,1.89E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/after,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/sites,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/lastConcert,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/worldPlace,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/productions,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/userland,http://dbpedia.org/ontology/Place,1.26E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/areasAffected,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/satelliteOf,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/arcadeSystem,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/headquarters,http://dbpedia.org/ontology/Place,0.006755694
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/location,http://dbpedia.org/ontology/Place,0.014538028
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/assembly,http://dbpedia.org/ontology/Place,0.000113198
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/setting,http://dbpedia.org/ontology/Place,0.000334876
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/place,http://dbpedia.org/ontology/Place,0.001556467
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/publisher,http://dbpedia.org/ontology/Place,0.000210673
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/homeport,http://dbpedia.org/ontology/Place,2.20E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/island,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/part,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/writtenby,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/knownFor,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/channel,http://dbpedia.org/ontology/Place,1.10E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/subjects,http://dbpedia.org/ontology/Place,1.26E-05
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/political,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/routeEnd,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/filmed,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/country1LargestCity,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/sisterNewspaper,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/usedBy,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/releaseDate,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/programmingLanguage,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/garrison,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/serviceArea,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/territory,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/homeWater,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/riverMouth,http://dbpedia.org/ontology/Place,3.14E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/mouthPlace,http://dbpedia.org/ontology/Place,6.29E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/marketingTarget,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/before,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/skills,http://dbpedia.org/ontology/Place,4.72E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/ontology/education,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Work,http://dbpedia.org/property/bSide,http://dbpedia.org/ontology/Place,1.57E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/leadersSeat,http://dbpedia.org/ontology/Place,0.010772794
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/hostCity,http://dbpedia.org/ontology/Place,0.008933724
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/homestate,http://dbpedia.org/ontology/Place,0.009795548
http://dbpedia.org/ontology/Event,http://purl.org/linguistics/gold/hypernym,http://dbpedia.org/ontology/Place,0.00155436
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/firstDriverCountry,http://dbpedia.org/ontology/Place,0.000769485
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/mapCaption,http://dbpedia.org/ontology/Place,0.00079257
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/finalarena,http://dbpedia.org/ontology/Place,7.69E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nameHhh,http://dbpedia.org/ontology/Place,2.31E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/sponsor,http://dbpedia.org/ontology/Place,0.000130812
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/first,http://dbpedia.org/ontology/Place,3.08E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/combatant1c,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/nextMission,http://dbpedia.org/ontology/Place,8.46E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/host,http://dbpedia.org/ontology/Place,8.46E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/rd2Seed,http://dbpedia.org/ontology/Place,0.001038805
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/rd5Seed,http://dbpedia.org/ontology/Place,0.000138507
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/countryAdminDivisions,http://dbpedia.org/ontology/Place,2.31E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/rd1t4Loc,http://dbpedia.org/ontology/Place,0.000323184
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/round,http://dbpedia.org/ontology/Place,0.000277015
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nameAai,http://dbpedia.org/ontology/Place,1.54E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nameAap,http://dbpedia.org/ontology/Place,1.54E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/isPartOf,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/1stroundcity,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nameAbg,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/member,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/spacecraftType,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/city,http://dbpedia.org/ontology/Place,0.051001485
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/fastestDriverCountry,http://dbpedia.org/ontology/Place,0.000684842
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nameKkk,http://dbpedia.org/ontology/Place,1.54E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nameLll,http://dbpedia.org/ontology/Place,2.31E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/nextMission,http://dbpedia.org/ontology/Place,5.39E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/garrison,http://dbpedia.org/ontology/Place,8.46E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/previousMission,http://dbpedia.org/ontology/Place,6.93E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/nextEvent,http://dbpedia.org/ontology/Place,0.000130812
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/worldPlaceTotal,http://dbpedia.org/ontology/Place,0.000915687
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/beforeParty,http://dbpedia.org/ontology/Place,5.39E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/majorShrine,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/ontology/spokenIn,http://dbpedia.org/ontology/Place,6.16E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/states,http://dbpedia.org/ontology/Place,0.001015721
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/patron,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/event,http://dbpedia.org/ontology/Place,8.46E-05
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/archipelago,http://dbpedia.org/ontology/Place,7.69E-06
http://dbpedia.org/ontology/Event,http://dbpedia.org/property/hostCities,http://dbpedia.org/ontology/Place,0.000192371
